 ;;Record No.;Descripcion Articulo;UM;Fabricante;Cod. IVA;Impuesto IVA;Clase;Categoria;Control de Lote;Costeable;En Stock;Acuerdo;Status;Elaborado por;Fecha de creacion
;false;Z419111-0071;Sub. Geotextil T-1700;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0070;Sub. Geotextil Tejido 2100;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;OBRAS DE URBANISMO;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0069;Sub. Geotextil 1400 Pavco;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0068;Sub. Filtro Tipo Frances;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0067;Sub. Esquinas Tipo II;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0066;Sub. Esquinas Tipo I;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0065;Sub. Esquinas Andenes;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0064;Sub. Empradizacion Parque Zona Cesion Acr-U;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0063;Sub. Dilataciones En Concreto Anden;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;OBRAS DE URBANISMO;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0062;Sub. Contenedores De Raiz Tipo Idu;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0061;Sub. Cinta De Confinamiento 20X20;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0060;Sub. Canalizaciones 2 De 3 Pulg;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0059;Sub. Camara De Caida Pvc;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0058;Sub. Bordillo Prefabricado Tipo A-80 IDU;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0057;Sub. Base Asfaltica Mcd-1;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0056;Sub. Anden Prefabricado A-80;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0055;Sub. Anden En Concreto;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0054;Sub. Adoquin Trafico Pesado Ref. Kreato;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0053;Sub. Adoquin Kreato Anden;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0052;Sub. Adoquin En Concreto Arena;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0051;Sub. Adoquin Arcilla;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0050;Sub. Equipo De Control De Semaforo;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0049;Sub. Sendero Peatonal Local 2B (Ancho=4.0M);ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0048;Sub. Sendero Peatonal;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0047;Sub. Revision Diseños Hs Eaab;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0046;Sub. Retiro De Raices;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0045;Sub. Retiro De Asfalto Fresado;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0044;Sub. Repararcion De Vias;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0043;Sub. Reparacion Red De Acueducto En Via;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0042;Sub. Reparacion Geotextil En Vias;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0041;Sub. Reinstalacion Via Ferrea;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0040;Sub. Nivelacion Terreno Parque Zona Cesion Acr-U;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0039;Sub. Muro En Gaviones;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0038;Sub. Mejoramiento Subrasante;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0037;Sub. Mantenimiento Vias;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0036;Sub. Manejo De Trafico;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0035;Sub. Limpieza De Redes Con Vactor;HR;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0034;Sub. Extendida, Nivelacion Y Compactacion En Tierra;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0033;Sub. Entibado En Madera;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0032;Sub. Demoliciones (M2);M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0031;Sub. Demolicion De Andenes;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0030;Sub. Demolicion Bordillos En Concreto;ML;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0029;Sub. Demarcacion Por area;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0028;Sub. Construccion Ruanas En Geomembrana Hdpe;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0027;Sub. Construccion De Vallados;HR;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0026;Sub. Compactacion Subrasante;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0025;Sub. Bloqueo Y Traslado De arboles;GLB;;CO_IVA_0%;0;SERVICIOS;OBRAS DE URBANISMO;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0024;Sub. Arreglos Tapas Cajas De Inspeccion;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0023;Sub. Amoblamiento De Via;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0022;Sub. Adecuacion Terreno Para Replanteo;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0021;Sub. Adecuacion Andenes Y Parqueaderos;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0020;Subcon. Carpeta Asfaltica Peatonal;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0019;Sub. Imprimacion Asfaltica;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0018;Sub. Riego De Liga Emulsion Asfaltica;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0017;Sub. Base Granular Tipo BG-A (NT1);M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0016;Sub. Mezcla Asfaltica Tipo MD-12;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0015;Sub. Mezcla Asfaltica Tipo MD-20;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0014;Sub. Mezcla Asfaltica Tipo MDC-19;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0013;Sub. Mezcla Asfaltica Tipo MDC-25;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0012;Sub. Mezcla Asfaltica Tipo MDC-3;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0011;Sub. Mezcla Asfaltica Tipo MDC-2;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0010;Sub. Mezcla Asfaltica Tipo MDC-1;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0009;Sub. Base Granular Tipo BG-C (NT1);M3;;CO_IVA_0%;0;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0008;Sub. Base Granular Tipo BG-B (NT2);M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0007;Sub. Base Granular Tipo BG-A (NT3);M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0006;Sub. Material Granular Tipo B-600;M3;;CO_IVA_0%;0;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0005;Sub. Material Granular Tipo B-400;M3;;CO_IVA_0%;0;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0004;Sub. Material Granular Tipo B-200;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0003;Sub. Sub-base Granular Tipo SBG-C (NT1);M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0002;Sub. Sub-base Granular Tipo SBG-B (NT2);M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z419111-0001;Sub. Sub-base Granular Tipo SBG-A (NT3);M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z418600-0022;Transporte Gasolina;GAL;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;SI;;Activo;edison espinosa;09/22/2021 11:58 AM
;false;Z418600-0021;Transporte ACPM;GAL;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;SI;;Activo;edison espinosa;09/22/2021 11:58 AM
;false;Z418600-0020;Sub. Disposicion Final de Residuos;M3;;CO_IVA_0%;0;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z418600-0019;Sub. Transporte Material Granular Tipo B-400;M3;;CO_IVA_0%;0;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:54 PM
;false;Z418600-0018;Sub. Transporte Material Granular Tipo B-200;M3;;CO_IVA_0%;0;SERVICIOS;SERV_DEMAS_ACTIVIDADES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0017;Sub. Disposicion Final de Residuos de Madera;M3;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0016;Sub. Traslado divisiones de oficina;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0015;Sub. Carro Transportador para Hidrolavadora;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;OBRA;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0014;Sub. Transporte de Arena de Rio;M3;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0013;Sub. Transporte de Arena Sierra Vieja;M3;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0012;Sub. Transporte Sub-base Granular;M3;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0011;Sub. Transporte Personal y Equipos;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0010;Viaje De Tierra X 6Mts Preparada;VJ;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0009;Trasiego De Escombros;MES;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0008;Transporte Tractomula;VJ;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0007;Transporte Camioneta 1 Ton.;VJ;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0006;Sub. Transporte De Prelosa;M2;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0005;Sub. Retiro De Basura Con Cargue X 6M3;VJ;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0004;Sub. Recoleccion, Transporte Y Disposicion De Residuos De Madera;M3;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0003;Stand By Carro Tanque De Agua;HR;;CO_IVA_0%;0;SERVICIOS;SERV_ALQUILER_EQUIP_CONST;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0002;Cargue De Volqueta Con Palero;M3;;CO_IVA_0%;0;SERVICIOS;TRANSPORTES;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418600-0001;Sub. Servicio de Monitoreo de GPS;MES;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z418300-0002;Sub. Suministro e Instalación Sistema de Detección de Incendio;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;ELECTRICAS Y COMUNICACION;SIN CONTROL;SI;SI;;Activo;edison espinosa;08/12/2022 02:10 PM
;false;Z418300-0001;Sub. Red Contra Incendio;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z417900-0009;Sub. Suministro e Instalación Sistema de CCTV;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;ELECTRICAS Y COMUNICACION;SIN CONTROL;SI;SI;;Activo;edison espinosa;08/12/2022 02:10 PM
;false;Z417900-0008;Sub. Suministro e Instalación Sistema de Control de Accesos e Intrusión;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;ELECTRICAS Y COMUNICACION;SIN CONTROL;SI;SI;;Activo;edison espinosa;08/12/2022 02:10 PM
;false;Z417900-0007;Sub. Redes de Interconexion en Cuarto de Maquinas Hidraulicas y Electrico;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;HIDROSANITARIAS Y GAS;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/18/2019 01:16 PM
;false;Z417900-0006;Sub. Redes de Interconexion Equipos en Cuarto de Maquinas Hidraulico y Electrico;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z417900-0005;Sub. Certificacion de Salida Logica de Voz o Datos;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z417900-0004;Sub. Comunicacion exterior;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z417900-0003;Sub. Redes de Telecomunicaciones;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z417900-0002;Sub. Equipos de Sonido;GLB;;CO_IVA_0%;0;SERVICIOS;SERV_ALQUILER_EQUIP_CONST;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z417900-0001;Sub. Instalaciones De Telefono Provisionales;GLB;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z417621-0030;Sub. Suministro barrera removible;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;;Activo;edison espinosa;03/30/2020 01:10 PM
;false;Z417621-0029;Sub. Suministro celda de salida SF6;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;;Activo;edison espinosa;03/30/2020 01:10 PM
;false;Z417621-0028;Sub. Suministro celda de entrada SF6;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;;Activo;edison espinosa;03/30/2020 01:10 PM
;false;Z417621-0027;Sub. Suministro celda de proteccion SF6 con fusible HH;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;;Activo;edison espinosa;03/30/2020 01:10 PM
;false;Z417621-0026;Sub. Caja de paso 60x60x60 con tapa y marco;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;HIDROSANITARIAS Y GAS;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/18/2019 01:16 PM
;false;Z417621-0025;Sub. Celda Duplex;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;ELECTRICAS Y COMUNICACION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/18/2019 01:16 PM
;false;Z417621-0024;Sub. Equipos M.T.;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;ELECTRICAS Y COMUNICACION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/18/2019 01:16 PM
;false;Z417621-0023;Sub. Apantallamiento Electrico;M2;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
;false;Z417621-0022;Sub. Pase de interconexion M.T. No. 2/0;UN;;CO_IVA_SER_TARIFA_GRAL;19;SERVICIOS;SERV_CONSTRUCCION;SIN CONTROL;SI;NO;NO;Activo;Cloud coadmin;12/10/2019 02:53 PM
